Comments,,,,,,,,
Sir aaj bohat maza aaya,1,,,,,,,
"Sir please ek kahani sunaae
Manya surve ki life k upar",0,,,,,,,
Sir aap apna khasi jukaam ka ilaaj kue nahi karate,1,,,,,,,
Sir aap praduman murder case k bare me kahani sunaye,0,,,,,,,
"Hamra.nam.bhi.aap.liya.kigiey.
Name.manejar.rajak.live.in.saudy.arab.stry.bihar.
Sahabudin.",0,,,,,,,
Amar naik k baare main bato na sir,0,,,,,,,
Helo,1,,,,,,,
Fantastic story sir nd I like r u voice 💕💕💕,0,,,,,,,
Bhai sab can u pls tell about hemanth kar kare... hero of 26/11...as far as according to her wife the game was to kill hemant karkare....is it right?,1,,,,,,,
Sir pls mujhe ye batana ki speed boat mumbai ke paas  in ankvadio ku kaise mili ?,1,,,,,,,
@aajtak.com Sir Ek request hai meri aap se ki  agar godhra kand ki puri starting se end tak story agar aap suna de to aapka sabse abhtak ka hit episode ban jayega pls sir  godhra kand pura bata dijiye,0,,,,,,,
Khan Saab mai apke sare episodes dekhta hoo aur Bahut Sara jaane ko aur sikhne ko mila hai aapki story se but sir Maine notice kia aap Bahut nidar reporter hai Baghdad wala episode dekhke to yakeen ho gaya ki aap ka kaam Hi Sabkuch hai aapke liye salute karta hoo mai apko 👍🏻❤️,1,,,,,,,
Fake attack,1,,,,,,,
"Hi Shams, this is Ajay from NewYork. Love your show and how you present it so nicely. It is amazing how grounded and down to earth you are ... do you think that stopping navy swan in 2006 raises some questions on involvement of government at some level?",1,,,,,,,
Big fan of urs sir ..god bless you always ❤👍🇮🇳,0,,,,,,,
Taher sahab iam your well wisher galay ka ilaj karay pls,0,,,,,,,
Thora to dos apana app ko dana sikha.media na bhe bohot sare bhul keya ha.ok.,1,,,,,,,
weldone u did a good job now for the sake of neutral journalism pl do a story on Kalbhushan Yadev.,1,,,,,,,
Hi Sir...Ahmedabad Akshardham Temple Attack ki story sunaye please Request..,1,,,,,,,
You are the best sir g,0,,,,,,,
Ajmal kasab was an Indian  Sach agaya samne,1,,,,,,,
"Sab mile huye hote hain bhai sahab 
Police or sarkar hamare yaha ki bahot soft hai or rahegi jab tak police me galat log galat tarike se shamil hoge 
Khair ab kya kar skte hain 
Bharat me sirf bate hoti hai 
Hota kuch nahi hai",0,,,,,,,
Sam sir aapki khani me hmesa sunta hu rat ko 2 bje duty se aane ke bad.download karke . duty me hone ke nate me live to nhi sun sakta hu.meri ak request h ki kbhi mera bhi name lena . (Sanjay Mankoti From Uttarakhand )mujhe bdi khusi hogi.. me aapki story ko daily dusre din dusro ko sunata hu ....,0,,,,,,,
Is pakistani government involved in planning of this act?,1,,,,,,,
Suspence,0,,,,,,,
"Sir kolkata k rizwan aur priyanka todi ki lovestory par story btaye kese rizwan ki dead body achanak railway track pr milti h kese achanak priyanka shadi tod kar apne pita k marji se shadi krne ko razi hti he ,kese wo bhul jati h apne lover ki maut ko jise shayad uske pita ne hi marwaya ,priyanka k pita jane mane lux cozi company k malik ,agar apne is story k breme story kahi to plz link de me dekhna chahta hu plz sir ,ap is story ko puri detail me bataye sir kolkata ki ye story kisi filmi kahani se kam nai he",0,,,,,,,
"Sir kolkata k rizwan aur priyanka todi ki lovestory par story btaye kese rizwan ki dead body achanak railway track pr milti h kese achanak priyanka shadi tod kar apne pita k marji se shadi krne ko razi hti he ,kese wo bhul jati h apne lover ki maut ko jise shayad uske pita ne hi marwaya ,priyanka k pita jane mane lux cozi company k malik ,agar apne is story k breme story kahi to plz link de me dekhna chahta hu plz sir ,ap is story ko puri detail me bataye sir kolkata ki ye story kisi filmi kahani se kam nai he",1,,,,,,,
"Sir kolkata k rizwan aur priyanka todi ki lovestory par story btaye kese rizwan ki dead body achanak railway track pr milti h kese achanak priyanka shadi tod kar apne pita k marji se shadi krne ko razi hti he ,kese wo bhul jati h apne lover ki maut ko jise shayad uske pita ne hi marwaya ,priyanka k pita jane mane lux cozi company k malik ,agar apne is story k breme story kahi to plz link de me dekhna chahta hu plz sir ,ap is story ko puri detail me bataye sir kolkata ki ye story kisi filmi kahani se kam nai he",0,,,,,,,
"Sir kolkata k rizwan aur priyanka todi ki lovestory par story btaye kese rizwan ki dead body achanak railway track pr milti h kese achanak priyanka shadi tod kar apne pita k marji se shadi krne ko razi hti he ,kese wo bhul jati h apne lover ki maut ko jise shayad uske pita ne hi marwaya ,priyanka k pita jane mane lux cozi company k malik ,agar apne is story k breme story kahi to plz link de me dekhna chahta hu plz sir ,ap is story ko puri detail me bataye sir kolkata ki ye story kisi filmi kahani se kam nai he",1,,,,,,,
Sir ji Namaste,1,,,,,,,
26/11 yaad hai bhaiyooooo ise kehte hai ghuss k marnaa😁😁😆,1,,,,,,,
ponty chada ka sir,1,,,,,,,
The way u convey story.... It's hats off...,1,,,,,,,
Great story,0,,,,,,,
Sir me aap se ek bar milna chanta hu kiya sombho ho sakta hai,1,,,,,,,
Dear sir aapke story ki to aadat lag gayi hai,1,,,,,,,
Manya sureve story plz,1,,,,,,,
Chooti kaatne wali chudail ke baare main video banaye pls😅,0,,,,,,,
Sir thanx roj sunta aapkibek kahani achha lagta,1,,,,,,,
Aapka bahut big fan hu mai movie dekhna band kar diya jab time mila tab aapka crime tak open kar ke baith jata hu bahut comment bhi kiya hu but koi reply nahi aaya sir but love you I like you jo aap hakikat se rubru karate hai sonu yadav bhojpuri singar mira road mumbai,0,,,,,,,
Love u sir,1,,,,,,,
Is hmle me congres ka pura sport tha in atkiyo ko or pura plan tha congresiyo ka,0,,,,,,,
Khasa mat karo barmuda traingle ke Kahani sunao,0,,,,,,,
Overall insan ke total sea coast pe navy ke nazar honi chahiye aur major coastal cites pe sea par nazar honi chahiye 24 ×7 coastal gaurds ke ..,0,,,,,,,
"Sir 
Ghodhrakand pe kahani sunaye na plzzz",0,,,,,,,
"Aap ko mai asli award dunga 
Bharat maa ka sapoot",0,,,,,,,
isme dislike krne ka kya h??,1,,,,,,,
Kal ko Amitabh ho jaye to pls ghamand na kare ....aap ki sadgi aap ki mehnat hi humari pahchan h,1,,,,,,,
"शम्स जी क्या आपजी बताएंगे, नाजायज़ सुअरियों के हरामी वंशजों के साथ क्या किया जाए, जो झूठ बोलते हो, ईमान के कच्चे हो, बेईमान हो, गोपियों, द्रौपदियों औऱ छल कपटी कृष्ण कन्हैया कुमार के बच्चे हो, तो इन कैंसर के गंदे कीड्डो के साथ, आपजी ही बताओ जी क्या किया जाए, जो मानव शरीर में घुस गए हो जी!😊☺️!?
नीच White कॉलर दरिंदों के क्या किया जाए, आपजी ही स्वयं बताएं जी!/😊☺️👍👌
कुमार अ-विश्वास ,जिनका ईमान जिंदा हैं केवल वही जिंदा!
वर्ना बाकि सब तो मुर्दों की की चिताएं हैं!
हंसाएं सम्मेलन के फट्टे हुए गुब्बारे!😊☺️👍👌समझें Fried भिंडी के फट्टे हुए गुब्बारे!😊☺️
👍👌

सभी  महात्रिकाल शनि के नियम तोड़ने वालों का  हाल देख लो इंद्रप्रस्थ के चरित्रहीन चन्द्रवंशियों!
तुमनें तो मुझें (Judge Of Universe) ही जान से मारने की कोशिश की!😊☺️
अब इसके परिणाम भी भोगने के लिए तैयार रहना, समझें मानव Robots ऊर्फ़ एलियन्स, ऊर्फ़ शैतान के वंशजों!
बड़ी भयंकर मौत तुम्हारें सिर पर मंडरा रही है जो तुम्हें नहीं दिख रही!😊☺️
ये सबसे बढ़िया बात है, सुअरियों की नाजायज़ औलादों, फ्री की टट्टी खाने वालों!😊☺️👍👌
 
💝Today (आज शाम शनिवार को) at 6 Pm on 24 Nov 2018 ,मैं कुछ कच्चा समान लेकर मैं  स्वयं अपने घर से अपनी Motorbike जो मेरे पड़ोसियों ने 13 Nov 2018 को बिना किसी मेरे दोष के तोड़ दी थी औऱ मैंने इनके ख़िलाफ़ DP को inform तक किया पर किसी ने भी मेरी FIR तक lodge नहीं की, जबकि IO SI Malvinder सिंह जी (PS पांडव नगर ,Delhi 91), जिसके कारण मैं Insurance Company से Claim तक नहीं ले पा रहा हूँ!

🙅आज फ़िर मेरे पर जान लेवा हमला किया वो भी सभी लोगों के सामने ,गंदे सागर ऊर्फ़ मुख़बिर दल्ले  गंगा सागर (कायस्थ, मुंशी)  इस इलाके के सबसे नीच प्राणी के बेटे अनिल कुमार चक्कूबाज ने औऱ एक हरामी दल्ले अग्रसेन की 16 सुअरियों के नाजायज़ बच्चे दूकानदार गुप्ता ने, जिस समय मैं  गुरूद्वारे शीशगंज जी के लिए जा रहा था,!
🙅और हैरानी की बात देखों सभी चरित्रहीन चन्द्रवंशी उनका ही साथ दे रहे थे और मेरी Motorbike तक रख ली!

😘मैंने PHQ के 100 नंबर पर फ़ोन किया जिसका Complaint No हैं channel no 111, पर कोई फायदा नहीं हुआ!
फ़िर मैंने अपने वकील व दोस्तों को phone किया पर कोई फायदा नही हुआ !फ़िर मैंने इस घटना की सूचना DP Hqr के no 1096 पर दी, उसका cmplaint No हैं 1830047!
🙅पर द्रौपदियों के नाजायज़ बच्चों के इंद्रप्रस्थ में किसी को आम नागरिक की कोई फ़िक्र नहीं हैं, ये वाला   हमला  मुझपर 14 वीं बार हुआ है वो भी कोर्ट Date से पहले, ताकि मैं कोर्ट तक ना पहुंच पाऊँ औऱ इस इलाके के असामाजिक तत्व मेरी 25 करोड़ की करीब की Property पर कब्ज़ा कर सके, इस सारे षट्यंत्र में बहुत सारे भ्रष्ट्र सरकारी कर्मचारी पक्के सम्मलित हैं, वर्ना ये क्या मतलब हैं, सभी सबूत देने के बाबजूद भी Spl CP, CP, DM (East Delhi) ,joint CP Eastern, DCP East Om प्रकाश Bisnoi, ACP Mayur Vihar I, SHO पांडव Nagar Naveen Chandra तक Stern Action नहीं ले रहे!?
जबकि मैंने इस देश का कोई भी कानून नहीं तोड़ा, सिवाय इनके पाप कर्मों के बारे में कड़वा सच बोलने के!😊☺️
क्या इस देश (Neo India, Delhi -इंद्रप्रस्थ)में संविधान के अनुसार कड़वा सत्य बोलना पाप है क्या, ईमानदार, सच्चाई की डगर पर चलना पाप है क्या!?औऱ ये सभी अपने आप को हिन्दू कहते हैं, क्या इनको यही शिक्षा मिली है कि किसी भी अपने से बड़े, व  बुद्धिमान, सत्यवादी ब्राह्मणों को सरे आम मारा पीटा जाये और सभी कानून के नियमों की दज्जियां उठाई जाएं, क्यों की ये स्वयं चरित्रहीन चन्द्रवंशी पाप की गंदी पैदाईश हैं, काले नँग्रेज, जो इतने भूखे नँगे, लालची हैं कि कोई भी नियम कानून नहीं मानते,एक  सुअरियों की टट्टी खाने के लिए!😊☺️
अब आप सभी बताइए, ऐसे में मैं क्या करूँ, किसके पास अपनी फ़रियाद लेकर जाऊं!😊☺️
ये तो मैं हूँ, पता नहीं, मेरे जैसे कितने और लोगों पर ये हरामी चरित्रहीन चन्द्रवंशी, ज़ुल्म कर रहे हैं, जिन्हें कोई सुनने, बताने वाला तक नहीं है!😊☺️
फ़िर ये क्यों जनता की रक्षा का औऱ न्याय का ढोंग कर रहे हैं और हमसे Tax ले रहे हैं, जब हमारी हिफाज़त तक नहीं कर सकते!😊☺️👍👌
ॐ नमो सिवाय, सत्यम शिवम सुंदरम,
जय दुर्योधन, जय शनि
वाहे गुरू जी का ख़ालसा, ते वाहे गुरू जी की ही फ़तेह!",0,,,,,,,
Aap k liye 3lakh 3crore ya 30 crore koi paimana nhi h aap ki mehnat is se kahi uper h .......is liye khuda k vaste subscribe k liye na bole,1,,,,,,,
Indian media ka bohot bada haat hai iss attack me... Marcos or nsg ka puri movement tv me dikha k or help kiya unhe... 😠😡,0,,,,,,,
Shams Tahir Khan Saheb jis hisab se aap bolte ho na vo batata h k aap ne apni puri duty kitni imandari aur kitni shiddet se ki h.... kisi dusre me vo bat ho nhi sakti,0,,,,,,,
पहली बार किसी को इतनी देर सुना है। अद्भूत श्री maann,0,,,,,,,
Nice स्टोरी,0,,,,,,,
Sir ji kasab ko kaha goli lagithi,1,,,,,,,
ha bilkul madam 100 p,1,,,,,,,
16:53 kya??,0,,,,,,,
Jo bat tujhme h teri tasweer me nhi........,0,,,,,,,
"Log jab crime tak dekhte h to sirf aur sirf Apne favourite Shams ki awaz sun na chahte h .....bebak ,nider, nishpakhs,.....
Pls kisi Mumtaz ya kisi Supratim ki awaz na sunaye maza nhi aata",1,,,,,,,
Khan Saheb netaji ki story batao,1,,,,,,,
Saheb ji ye jaha utre vaha uski cheking nhi huithi porbandar ke said,1,,,,,,,
Sir.. Lalu Prasad Yadav ki rajniti Safar or popularity ke bare m sunye sams sir,0,,,,,,,
k kaise vo ek don se siyasat daan bne,0,,,,,,,
sir mukhtar ansari ki kahaani sunaiye na,0,,,,,,,
Sir aapko ek ek bariki or ek ek chote chote point yad kaise rhte hain... Next video me jaroor btaye🙏,1,,,,,,,
Nice sir kese he aap ye hame part2 jaldi batao,0,,,,,,,
Hamari puri crime tak team ko...salam......shams sir,0,,,,,,,
Sir please make a story on VIVEK TIWARI murder case of lucknow by police in 2018,0,,,,,,,
You are great beacuse you are using net technology very positively thats morel & great social work.,0,,,,,,,
Rahul Gandhi atankwadi h...,1,,,,,,,
Pls tell us rajiv gandhi murder,1,,,,,,,
Please Look into this NASHA MUKTE KENDRE ALL DELHI BRANCHES.,0,,,,,,,
"Hamre 10 loog pore India pe bhari pare,, afsos, dugti raag pe pair rakh dia mene to😭😭",0,,,,,,,
"Mice thoda door rakha karo
Ya phr micro use karo",1,,,,,,,
Sir subhah chandra bose pe story banaye,0,,,,,,,
Aap ko aata hai hunar-e-kissagoe .. Aap likhana shuru kar do ... Kabhi Hyderabad aana ho to please be my guest .. Just le me know at nikmish@gmail.com .. I will love to host you at my home,1,,,,,,,
Vyapam k bare me b btae sir please detail me.... I want k aap election se pehele he btae   Iske bare me.... Plzz,1,,,,,,,
ईडिया के येरीया मे छोटा जाहाज किसका था,1,,,,,,,
Great sir,0,,,,,,,
Jai hind Jai bharat.Desh se love kro.Desh ki seva k liye hmesha tyar raho. salute Indian army.,1,,,,,,,
Bhoori devi par bhi vedio.pls,0,,,,,,,
Judge Loya incident please,1,,,,,,,
"Sir operation ""Rath of God"" ke bare me bataiye..",1,,,,,,,
"Ye sb sonia ka kia kara h , isliye petroling hata li gyi",1,,,,,,,
aap ka gala aaj bi kharab h.... drinking karte ho kya???,1,,,,,,,
Bhaut achhe sir ji.Subhash chander bosh k bare me bhi btao kbhi,1,,,,,,,
log ispe kyu dislike kiye,1,,,,,,,
Please tell us Sanjay Gandhi and Rajiv Gandhi death story,0,,,,,,,
Good job sir ...u give behind the story....,1,,,,,,,
Shams ji please use a fixed mic.,0,,,,,,,
Nice sir,0,,,,,,,
Sir sahbuddin ki story banao please,0,,,,,,,
jaliyavala bagh kand ki kahani sunaiye,1,,,,,,,
Padmanath mandir ke bare me bataiye,0,,,,,,,
Nice way to Your  flow story,1,,,,,,,
Nice,0,,,,,,,
Jakkal Sutar ne kiye hue crime story bataye,1,,,,,,,
"Sir babariya gand per bhi story kijiye...
Jo Bulandshahr k pass highway per maa beti gang rap  se charcha me aaye",1,,,,,,,
2002 pe v video banao,1,,,,,,,
"Sir,   AAP EMERGENCY KI STORY SUNAIE. 
JO KI INDRA GANDHII JI KE TIME LAGI THII..",1,,,,,,,
Sir Pakistan government ko keya jankari thi??,1,,,,,,,
"शम्स भाई आप अपने रिश्तेदारों को भूल गए ????
चलो ठीक है कोई बात नही...
आप परिवार वालों को रमन राघव की क्राइम स्टोरी सुना दीजिये।

कहानी सुनाने से पहले आप मेरा नाम जरूर लीजियेगा।

मैं हारिस हसन  पोस्ट :- मधुपुर  जिला :- देवघर  झारखण्ड का रहने वाला हूँ।।

साथ में अम्मी और अब्बू के सेहत्याबी के लिए दुआ कर दीजिएगा।।।",0,,,,,,,
Muzhe jis tarha bahubali 2 ka intezar puri duniya kar rahi thi usi tarha crim tak ke part 2 ka intezar rahe ga,0,,,,,,,
Sir andman nicobar k mai video banye,1,,,,,,,
Mumbai blast 1993 ki story batayee sir.......,1,,,,,,,
Sir kedarnath ki kahani sunaye,1,,,,,,,
"Sir......kbhi Patna fake encounter case (2002) ki kahani sunaiye.....
Crime tak is the one of the best show on YouTube internationally.",0,,,,,,,
Sir kedarnath floods pe vedio bnaye please,0,,,,,,,
Mumbai ke pas aane ke bad Motorboat kaise mili unko,0,,,,,,,
"ये बात मेरे भारत पर दाग ,तो लाइक करने की बात नही हे",0,,,,,,,
Nice,1,,,,,,,
176 pakistani chutye spotted.....,0,,,,,,,
Sir plz gumnami baba ki stroy bataiye na...,1,,,,,,,
full failure of Indian navy and Mumbai police....,0,,,,,,,
Laxmanpur bathe me dalito ko mara gya tha...ye story bhi btaye,1,,,,,,,
apne beto ko to ye bde bde aatankwadi nahi bhejte..ye baat yelog nahi sochte,0,,,,,,,
"sir andaman island मे रहने वाले जातिकी बारेमे बताए।
मै आपका हर video देखता हु।
i stay in malasiya,
i am a nepliese",0,,,,,,,
"hum kub goos ka maraga sallo ko,,, kub tak bardash karaga,, kuch haramee logo ka karan sare koom badnam ho rahe hai,,",0,,,,,,,
bhai Bihar ke Tejab Kand par aap Kahani banwa Jisme Woh Bahubali Neta ka naam aata hai please bhai Bihar ke Tezaab Kand Par video Banaye,0,,,,,,,
ये आतंकवादी अपने ही कौम को बदनाम करते हैं।,1,,,,,,,
Crimtak officel@gmail Com,0,,,,,,,
"गरीबी का फायदा आतंकी संगठन उठाते है,,,, गरीब बच्चो को आंतकी बनाते है,,,,,",1,,,,,,,
Iam very sorry Sham Sab i subcribe u i hird   yyour investigation on 26/ 11 but i don.t like voilent,0,,,,,,,
AATANK KA DOOSRA NAAM BAABU BHAI HAI !,0,,,,,,,
Nowdays terrorist is not able to reach common people thats why they are attacking army camps. Thanks to army and all defense forces for keeping us safe.,1,,,,,,,
Sir Netaji Subhash Chandra Bose ki story btao please shams sir,1,,,,,,,
Sir ji kya ye baat intelligence ko pehle pata tha plss rply,0,,,,,,,
Sir ji kya ye baat intelligence ko pehle pata tha plss rply,0,,,,,,,
Dislike kon kiya bee,1,,,,,,,
Yeh video download kyu nahi ho rahi ?,0,,,,,,,
India khud hi apne logon ko marwata hai ..kasab ko pakistani kahte kahte' uske indian Identity mitana bol gya india😂 uska domisile be indian hai ..,1,,,,,,,
Hello to all guyzzzz,0,,,,,,,
Unlike karne wale Pakistani hair kya😀😀😀,1,,,,,,,
Supar story,1,,,,,,,
Good Job Shams Ji....,1,,,,,,,
😭😭🔥🔥🎉,1,,,,,,,
सम्स आपका मुस्लिम पंथ बहुत ही घिनौना है। सुनकर रोंगटे खडे़ हो गये।मानवता के साथ खिलवाड़ करने वाले पंथ वालों को दुनियां मेंरहने का कोई अधिकार नहीं।क्यों न ईन पंथ वालों को तड़पा तड़पा कर मार देना चाहिये ।,1,,,,,,,
Very good,0,,,,,,,
Muslmano ki pedaesh badi ajib hai,0,,,,,,,
Har aatanwadi muslman hi kiyu hota hai es par ak episode banavo,1,,,,,,,
Aatanwad muslmano ke DNA mai hai,1,,,,,,,
*Aaj tak and Indian today interviewed Rhea Chakraborty and Afzal **Guru.How** brave these journalists are!*,0,,,,,,,
Sir apni video jarur Dekhna aur sunana. Jo aap puri video me naak kheenchte rahte ho bahut hi ghin aati hai. So pl delete that part from your video.,1,,,,,,,
These people are such a shame on humanity,1,,,,,,,
Sir gharam pani me brandi dhal ka lijiya jukam thik ho jayaga 👍,0,,,,,,,
No English baki badmashi,0,,,,,,,
Khas te samay mic nikala  Kare..headphone se sunte samay bohat weird lagta hai..,1,,,,,,,
chuthiya tha denial pearl jo unke saath akela chala gya,1,,,,,,,
"Jis tarah danial pearl ka gala kata gaya theek usi prakar se in aatankwadi kutto ka bhi gala turant kaat dena chahiye tha, maut k badle maut.",0,,,,,,,
"Daniel pearl was sent by CIA for knowing about Osama bin Laden's whereabouts, but unfortunately Pak ISI informed Al Qaeda's death squad to kill Daniel pearl, Pak army already knows all in this regard...",1,,,,,,,
ek innocent ki jaan es kadar hevaniyat se li gayi or yha kuch log bsdk cough khasi ko leke gyan de rhe h,0,,,,,,,
"Rajkumar Rao starring Omerta showed the jurnalist was murderd by him, but you said Omar Seikh was only the kidnaper, murderer was another guy. Which is the fact?",1,,,,,,,
ISLAMIC TERRORISM PE BHI KABI ZIKAR KAR LIA KARO,1,,,,,,,
Hindustan zindabaad...  Jo jo khud ko Hindustani manta h like krey,1,,,,,,,
Fuddu desh sla giri hoi kom aa pkistani,1,,,,,,,
bahut slow bolte ho,1,,,,,,,
आपके स्टोरी मैं बहुत कुछ जानने को मिलता ह और इंसान को कैसे जीना है वह संदेश भी हमें मिलता है,0,,,,,,,
यहूदी लोग ही इस कट्टरता का तोड़ है।,0,,,,,,,
"Please dont repeat statements again and again, learn from Mr rehan fazal of bbc.",0,,,,,,,
Daniel made the biggest mistake of his life when he landed in Pakistan. Journalism is one thing it is a profession but one's life is much more precious than that.,1,,,,,,,
Sir abhi tak aapka jo bhi story suna sab mujhe clean sunai de raha tha par is story ko sun raha hu to baar baar network problem kyo aa raha hai par phir bhi mai ise sanjog nahi.maan raha hu,0,,,,,,,
Pakistaan ku wazah se india ke muslim badnaam hai,0,,,,,,,
raji gurjar  ki kahani sunaye,0,,,,,,,
"You speak good but most of the time either you cough or make nasal noise , which looks worst",1,,,,,,,
Pakistan is hell,1,,,,,,,
07-09-2020,0,,,,,,,
Omtera देख के कौन कौन स्टोरी सुनने आया,1,,,,,,,
OMG 😭ITNA ZULAM,1,,,,,,,
Musalmana te kdi bhrosa nhi krna chahida eh hunde hi gaddar ... picho khanjar maran wale,1,,,,,,,
Hi,0,,,,,,,
"Despite Being Muslim,  u bravely talk about islamic fundamentalism.",1,,,,,,,
Daniel . sorry man,0,,,,,,,
Ab khuda inka jeba karenge........jahannum se sadenge oamine,1,,,,,,,
May be its a coincidence..Today I've watched Omerta nd there is a scene about this jounalist's kidnapping nd killing...nd today on youtube this video pops up🎃🎃🎃,1,,,,,,,
Sardi hui ho to mat krte jao record,1,,,,,,,
"Please sams sir make a story 'Mansa musa'  . African richest man . And I'm a big fan of you, thank you for your all the story .",0,,,,,,,
Watching in sep 3 2020,1,,,,,,,
Cruel!,1,,,,,,,
"You are very outspoken,I salute you Sams Taheer Khan.You always tell the true story.",1,,,,,,,
James Foley ki kahani,1,,,,,,,
Pakisthani insan nhi Hunan hay bo kyse insaf krenge woh to gandagi failane k liye pakisthan ko madhur bnae rkhenge,1,,,,,,,
This whole incident is best seen in omerta movie this movie is really good 🙂🙂🙂🙂🙂🙂🙂,1,,,,,,,
Do they deserve to be called humans????,0,,,,,,,
When you say Kidnapping industry I feel so weird and funny,1,,,,,,,
Islam is nightmare for the world.,1,,,,,,,
Super,0,,,,,,,
Please get u r self treated cough n cold,1,,,,,,,
Sir aapki aawaj sahi aati hai 👍,1,,,,,,,
3,1,,,,,,,
@47:12 shams said whoever stay in pakistan are terrorists? satak gaya SHAMS TAHIR.,1,,,,,,,
Bahot harami vyakti tha ye omar sayeed,1,,,,,,,
Aatankwadiyon se hee aatankwad ka pata puch raha tha ?? Isn't that strange ?? 🙄🙄🙄🙄🙄,0,,,,,,,
explaintion is good. But not looking professional . something missing?? Not sure what?? But talking skills is not good Have to improve. Sounds like primary school teacher speech. Sorry but please correct . I follow Ur every story. So I comment.,1,,,,,,,
In aatankiyon ko goli ni mare...bass sallon ke gardan kat dena chiye on camera..... Ye sirf Israel ki bhasa samjhte hi... Mossad se gand fat ti hi inki,1,,,,,,,
Sir i m really terrified but how can we see dat video of slain video of pearl,0,,,,,,,
Sir Omar saeed to pdha likha tha to email bnwana ni aata tha use?,1,,,,,,,
Yeh log gaddar hai Daniel Pearl  ke  na insaaf,0,,,,,,,
Paniel dearl is incredible journalist of usa.,1,,,,,,,
"A must watch 
https://youtu.be/ITiX5_UJx4U",1,,,,,,,
Avaj nahi aati sir,1,,,,,,,
Yahoodi ke khilaf islamic terrorism,1,,,,,,,
rip forever,0,,,,,,,
⁶,0,,,,,,,
Sir Bareilly srms college me student ki jal ke maot hogai thi 5 month pahle...police ne bola tha heater se moat hui iss par video banao,0,,,,,,,
Pakistan aatankwadi tha hai  or rhega,1,,,,,,,
"America aur Pakistan se bach jaayenge lekin Mossad se nahi....
Kyunki Daniel ek Israeli tha",0,,,,,,,
Very nice N Singh uk,1,,,,,,,
Pakistan atanki bhikari mulk,0,,,,,,,
Sahi kiya,0,,,,,,,
darindo 2002 mein modi ne jo gujrat mein musalmano ke sath kya tha woh bhi bata,1,,,,,,,
Ye sab sun kar koi bhi muslim pe trust nahi karna chahiye our hate bhi hota,1,,,,,,,
"pakistan ने अब उस आतंकवादी को बरी कर दिया है,लेकिन अमेरिका के दबाव की वजह से बरी नही किया है ।",1,,,,,,,
I oo o ko o ko,0,,,,,,,
अगर इस murder वीडियो का किसी के पास कोई लिंक या वीडियो हो तो प्लीज सेंड मी मेरा whatsapp no 8791025468,1,,,,,,,
Sir ous ki jo pics ki ap baat kar rahay ho vo agar possible hai to dikha bi diya karo plzzzz,1,,,,,,,
Ksi Pakistani nan tari maa ko ya tari beti ko boht bori tarha couda ha isi lya tom pakistni say jelas ho lanat ho Tom jesay dalit Par shamso dalit,0,,,,,,,
Kya yahodi or dakit aak he bradri say hn kyan ky wo yahodi or Tom dalit too kya aak bradire say ho   ?,1,,,,,,,
खाँसी सही करके स्टोरी बनाया करो,1,,,,,,,
Kamal ka banda tha...ek tha denieal pearl,1,,,,,,,
abhinandan ki story bhi sunayen 😍😂🙏,0,,,,,,,
hamari army hamara ghoroor hai i love pak army Pakistan zindabad ♥️✌️,0,,,,,,,
PARVEZ MUSHARRAF  TO PAKKA HARAMI THAA SAALA  USNE KOSHISH NAHIN KI HOGO   BACHANE KI,1,,,,,,,
Asifa ka rape murder hua katilo ko kuch sja nhi mila,1,,,,,,,
AAWAAZ BAHUT HEE BEKAAR HAI  KUCH SAMAJH MEIN NAHIN AA RAHA HAI,1,,,,,,,
D D U ki kahani sunaiye,1,,,,,,,
Story bhtt achi gharty ho ap. Jesy ap ko sath rakha tha unho ne hr time.,0,,,,,,,
Aap mere comments padhta nahi shayad,0,,,,,,,
"Aapko bolate samay khasi aati.koi badi bat nahi.kuch logonko bat karste samay throd infections hote.kisiko hawase,kisiko dustse, kisiko Mike se.so ye hota hai.dont warry .",1,,,,,,,
खाँसी का इलाज ले लेवे ... कहानी जरूरी नही है इतनी वैसे भी बोर होते है,0,,,,,,,
"कितना कॉफ करते है आप, पुरा स्टोरी खराब हो जाता है",1,,,,,,,
"Ohhh ....shams tahir khan ne"" a mighty heart.""..    Dekha lee.... Phir as usual.... Uski kahani   copy paste kar dee... Kabhie to kuch kar liya karo... Shams tahir khan...report bhi bache likhaa lee... Baddua lagti hai aise....agar koi junior kaam kar raha hai uska credit do... Aap ek page likhte ho dus mistake hoti hain...",0,,,,,,,
बहुत सुंदर लग रहा है क्राइम रिपोर्टर,1,,,,,,,
Pls voloum badhaie,0,,,,,,,
"सर,
   आप को सायद नाक का कुछ प्रॉब्लम है, जरूर डॉक्टर को दिखाएँ ।",0,,,,,,,
Sir question padhne vale ko bhi mic dijiye please. Kuchh sunai nhi deta.,0,,,,,,,
Abe chutiye shams gandu Kumar.. Tu gandu ki tarah Kisi se bhi interview Lene mat Chala ja..samjha re  Street reporter..,0,,,,,,,
Sad,1,,,,,,,
"आपको कोई डर करने की जरूरत नहीं है।
आपलोग तो अब या तो सत्ता की दलाली के रहे है या मुंह बंद कर रखा है।।।
जय हिन्द",0,,,,,,,
"I am beg fan u sir, good 👍 bless yu 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",1,,,,,,,
